Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts
58941234,09/27/2023 10:10:42 PM,09/27/2023 10:19:58 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,127 4 AVENUE,4 AVENUE,EAST   12 STREET,EAST   13 STREET,EAST   12 STREET,EAST   13 STREET,ADDRESS,NEW YORK,4 AVENUE,,Closed,,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,09/27/2023 10:20:02 PM,03 MANHATTAN,,MANHATTAN,987042,206406,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73321301326435,-73.9899257670956,"(40.73321301326435, -73.9899257670956)",11724,70,4,50,5
58941244,09/27/2023 10:10:39 PM,09/28/2023 12:42:17 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10472,1403 EAST  174 STREET,EAST  174 STREET,AMTRAK-HELLGATE LINE,BRONX RIVER AVENUE,AMTRAK-HELLGATE LINE,BRONX RIVER AVENUE,ADDRESS,BRONX,EAST  174 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/28/2023 12:42:23 AM,09 BRONX,,BRONX,1017583,243343,ONLINE,Unspecified,BRONX,,,,,,,,40.83453277021897,-73.87954301755776,"(40.83453277021897, -73.87954301755776)",11610,58,5,31,26
58941271,09/27/2023 10:09:32 PM,09/27/2023 10:32:26 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10009,424 EAST   14 STREET,EAST   14 STREET,1 AVENUE,AVENUE A,1 AVENUE,AVENUE A,ADDRESS,NEW YORK,EAST   14 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:32:32 PM,03 MANHATTAN,1004410019,MANHATTAN,989410,205553,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.730870673147855,-73.98138208638649,"(40.730870673147855, -73.98138208638649)",11729,70,4,50,7
58938693,09/27/2023 10:09:28 PM,09/27/2023 10:40:44 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10016,359 THIRD AVENUE,THIRD AVENUE,EAST   26 STREET,EAST   27 STREET,EAST   26 STREET,EAST   27 STREET,ADDRESS,NEW YORK,3 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/27/2023 10:40:48 PM,06 MANHATTAN,1009070001,MANHATTAN,989325,209178,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.740820452339314,-73.98168604229465,"(40.740820452339314, -73.98168604229465)",12078,71,4,50,7
58938665,09/27/2023 10:08:36 PM,09/27/2023 10:42:08 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,701 WEST  180 STREET,WEST  180 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  180 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:42:13 PM,12 MANHATTAN,1021760138,MANHATTAN,1001753,248823,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.849619325642685,-73.93673427905506,"(40.849619325642685, -73.93673427905506)",13091,47,4,39,22
58942547,09/27/2023 10:07:11 PM,09/27/2023 10:39:15 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11208,1380 LORING AVENUE,LORING AVENUE,DREW STREET,RUBY STREET,DREW STREET,RUBY STREET,ADDRESS,BROOKLYN,LORING AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:39:19 PM,05 BROOKLYN,3045167501,BROOKLYN,1022977,182697,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6680530975205,-73.86039976956772,"(40.6680530975205, -73.86039976956772)",17215,45,2,25,47
58945018,09/27/2023 10:06:56 PM,09/27/2023 10:11:50 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,953 ALDUS STREET,ALDUS STREET,SOUTHERN BOULEVARD,HOE AVENUE,SOUTHERN BOULEVARD,HOE AVENUE,ADDRESS,BRONX,ALDUS STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:11:54 PM,02 BRONX,2027430055,BRONX,1014378,239180,MOBILE,Unspecified,BRONX,,,,,,,,40.823118049633486,-73.89114375473451,"(40.823118049633486, -73.89114375473451)",10937,8,5,43,24
58939980,09/27/2023 10:04:40 PM,09/27/2023 10:36:44 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,940 HOE AVENUE,HOE AVENUE,EAST  163 STREET,ALDUS STREET,EAST  163 STREET,ALDUS STREET,ADDRESS,BRONX,HOE AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:36:47 PM,02 BRONX,2027460015,BRONX,1014611,238750,ONLINE,Unspecified,BRONX,,,,,,,,40.82193702448521,-73.89030384296268,"(40.82193702448521, -73.89030384296268)",10937,8,5,43,24
58938657,09/27/2023 10:03:29 PM,09/27/2023 10:31:01 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10032,2145 AMSTERDAM AVENUE,AMSTERDAM AVENUE,WEST  166 STREET,WEST  167 STREET,WEST  166 STREET,WEST  167 STREET,ADDRESS,NEW YORK,AMSTERDAM AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:31:07 PM,12 MANHATTAN,1021110083,MANHATTAN,1001495,244885,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.8388111804014,-73.93767696356736,"(40.8388111804014, -73.93767696356736)",13090,47,4,39,21
58936120,09/27/2023 10:02:15 PM,09/27/2023 10:49:20 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10473,391 BRONX RIVER AVENUE,BRONX RIVER AVENUE,LACOMBE AVENUE,DEAD END,LACOMBE AVENUE,DEAD END,ADDRESS,BRONX,BRONX RIVER AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:49:23 PM,09 BRONX,,BRONX,1020948,236096,ONLINE,Unspecified,BRONX,,,,,,,,40.81462849468485,-73.86742241779507,"(40.81462849468485, -73.86742241779507)",11611,58,5,31,26
58941254,09/27/2023 10:02:12 PM,09/27/2023 10:18:22 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,145 4 AVENUE,4 AVENUE,EAST   13 STREET,EAST   14 STREET,EAST   13 STREET,EAST   14 STREET,ADDRESS,NEW YORK,4 AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/27/2023 10:18:27 PM,03 MANHATTAN,1005590009,MANHATTAN,987057,206662,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73391566554618,-73.98987153654743,"(40.73391566554618, -73.98987153654743)",11724,70,4,50,5
58945052,09/27/2023 10:00:58 PM,09/27/2023 10:35:56 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10466,4447 FURMAN AVENUE,FURMAN AVENUE,NEREID AVENUE,EAST  239 STREET,NEREID AVENUE,EAST  239 STREET,ADDRESS,BRONX,FURMAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:35:58 PM,12 BRONX,,BRONX,1024925,266788,MOBILE,Unspecified,BRONX,,,,,,,,40.89885131217534,-73.85286863693915,"(40.89885131217534, -73.85286863693915)",11608,29,5,40,30
58943792,09/27/2023 10:00:49 PM,09/27/2023 11:20:51 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10457,620 EAST  178 STREET,EAST  178 STREET,ARTHUR AVENUE,HUGHES AVENUE,ARTHUR AVENUE,HUGHES AVENUE,ADDRESS,BRONX,EAST  178 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/27/2023 11:20:57 PM,06 BRONX,,BRONX,1014009,247793,MOBILE,Unspecified,BRONX,,,,,,,,40.846759480267366,-73.89243878444907,"(40.846759480267366, -73.89243878444907)",10935,35,5,43,31
58942555,09/27/2023 10:00:40 PM,09/27/2023 10:12:10 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11434,137-44 174 STREET,174 STREET,137 AVENUE,140 AVENUE,137 AVENUE,140 AVENUE,ADDRESS,JAMAICA,174 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:12:14 PM,12 QUEENS,4125790029,QUEENS,1048987,184272,ONLINE,Unspecified,QUEENS,,,,,,,,40.67222412463555,-73.76662607072028,"(40.67222412463555, -73.76662607072028)",24669,41,3,47,71
58941225,09/27/2023 09:59:06 PM,09/27/2023 10:38:30 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10473,ROSEDALE AVENUE,ROSEDALE AVENUE,LACOMBE AVENUE,ROSEDALE AVENUE,LACOMBE AVENUE,ROSEDALE AVENUE,INTERSECTION,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:38:34 PM,09 BRONX,,BRONX,1021558,236061,MOBILE,Unspecified,BRONX,,,,,,,,40.814529874515266,-73.86521889011219,"(40.814529874515266, -73.86521889011219)",11611,58,5,31,26
58943800,09/27/2023 09:55:51 PM,09/27/2023 10:43:07 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11219,1016 43 STREET,43 STREET,10 AVENUE,NEW UTRECHT AVENUE,10 AVENUE,NEW UTRECHT AVENUE,ADDRESS,BROOKLYN,43 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:43:13 PM,12 BROOKLYN,,BROOKLYN,985678,173225,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64213911493395,-73.99485445232754,"(40.64213911493395, -73.99485445232754)",17621,2,2,27,39
58942536,09/27/2023 09:55:17 PM,09/27/2023 10:04:47 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11238,347 LINCOLN PLACE,LINCOLN PLACE,UNDERHILL AVENUE,WASHINGTON AVENUE,UNDERHILL AVENUE,WASHINGTON AVENUE,ADDRESS,BROOKLYN,LINCOLN PLACE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:04:52 PM,08 BROOKLYN,,BROOKLYN,993945,184564,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67325698681136,-73.96504946681512,"(40.67325698681136, -73.96504946681512)",13829,16,2,48,49
58942517,09/27/2023 09:54:39 PM,09/27/2023 10:01:19 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10016,30 EAST   30 STREET,EAST   30 STREET,MADISON AVENUE,PARK AVENUE SOUTH,MADISON AVENUE,PARK AVENUE SOUTH,ADDRESS,NEW YORK,EAST   30 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:01:22 PM,05 MANHATTAN,,MANHATTAN,988536,210746,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.74512463850905,-73.98453227710138,"(40.74512463850905, -73.98453227710138)",12078,11,4,50,8
58941251,09/27/2023 09:52:35 PM,09/27/2023 10:50:21 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,200 STOCKHOLM STREET,STOCKHOLM STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,WILSON AVENUE,KNICKERBOCKER AVENUE,ADDRESS,BROOKLYN,STOCKHOLM STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:50:24 PM,04 BROOKLYN,3032570025,BROOKLYN,1005854,194387,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.7001978085403,-73.92208596929406,"(40.7001978085403, -73.92208596929406)",13828,42,2,37,53
58940003,09/27/2023 09:52:16 PM,09/27/2023 10:03:07 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11355,136-50 MAPLE AVENUE,MAPLE AVENUE,MAIN STREET,KISSENA BOULEVARD,MAIN STREET,KISSENA BOULEVARD,ADDRESS,FLUSHING,MAPLE AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/27/2023 10:03:12 PM,07 QUEENS,4051350021,QUEENS,1031938,214587,ONLINE,Unspecified,QUEENS,,,,,,,,40.75553965192155,-73.82787200859885,"(40.75553965192155, -73.82787200859885)",14190,22,3,3,67
58936116,09/27/2023 09:49:37 PM,09/27/2023 10:07:15 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11235,131 IRWIN STREET,IRWIN STREET,HAMPTON AVENUE,ORIENTAL BOULEVARD,HAMPTON AVENUE,ORIENTAL BOULEVARD,ADDRESS,BROOKLYN,IRWIN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:07:19 PM,15 BROOKLYN,3087520035,BROOKLYN,999856,150391,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.57945086100569,-73.94381929177716,"(40.57945086100569, -73.94381929177716)",13826,32,2,15,36
58942535,09/27/2023 09:46:41 PM,09/27/2023 10:19:20 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,99-22 NORTHERN BOULEVARD,NORTHERN BOULEVARD,99 STREET,100 STREET,99 STREET,100 STREET,ADDRESS,CORONA,NORTHERN BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:19:25 PM,03 QUEENS,4017140009,QUEENS,1020490,215191,ONLINE,Unspecified,QUEENS,,,,,,,,40.75725180873404,-73.86918979505828,"(40.75725180873404, -73.86918979505828)",14510,65,3,21,73
58938669,09/27/2023 09:46:26 PM,09/27/2023 10:14:34 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,53 EAST   14 STREET,EAST   14 STREET,5 AVENUE,UNION SQUARE WEST,5 AVENUE,UNION SQUARE WEST,ADDRESS,NEW YORK,EAST   14 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:14:37 PM,05 MANHATTAN,,MANHATTAN,986295,207276,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73560115324809,-73.9926208650951,"(40.73560115324809, -73.9926208650951)",11724,11,4,50,7
58941242,09/27/2023 09:41:41 PM,09/27/2023 09:52:21 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10467,3434 KNOX PLACE,KNOX PLACE,WEST MOSHOLU PARKWAY NORTH,WEST GUN HILL ROAD,WEST MOSHOLU PARKWAY NORTH,WEST GUN HILL ROAD,ADDRESS,BRONX,KNOX PLACE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,09/27/2023 09:52:26 PM,07 BRONX,2033240113,BRONX,1016489,260631,ONLINE,Unspecified,BRONX,,,,,,,,40.88198716445925,-73.88341330080733,"(40.88198716445925, -73.88341330080733)",11605,24,5,40,34
58943806,09/27/2023 09:36:31 PM,09/27/2023 09:51:33 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11368,99-22 NORTHERN BOULEVARD,NORTHERN BOULEVARD,99 STREET,100 STREET,99 STREET,100 STREET,ADDRESS,CORONA,NORTHERN BOULEVARD,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/27/2023 09:51:41 PM,03 QUEENS,4017140009,QUEENS,1020490,215191,ONLINE,Unspecified,QUEENS,,,,,,,,40.75725180873404,-73.86918979505828,"(40.75725180873404, -73.86918979505828)",14510,65,3,21,73
58937369,09/27/2023 09:32:31 PM,09/27/2023 10:42:04 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10033,701 WEST  180 STREET,WEST  180 STREET,BROADWAY,FORT WASHINGTON AVENUE,BROADWAY,FORT WASHINGTON AVENUE,ADDRESS,NEW YORK,WEST  180 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:42:08 PM,12 MANHATTAN,1021760138,MANHATTAN,1001753,248823,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.849619325642685,-73.93673427905506,"(40.849619325642685, -73.93673427905506)",13091,47,4,39,22
58939981,09/27/2023 09:28:08 PM,09/27/2023 10:05:02 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11238,1 GRAND ARMY PLAZA,GRAND ARMY PLAZA,ST JOHNS PLACE,EASTERN PARKWAY,ST JOHNS PLACE,EASTERN PARKWAY,ADDRESS,BROOKLYN,GRAND ARMY PLAZA,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:05:07 PM,08 BROOKLYN,3011727502,BROOKLYN,992927,184676,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67356545795895,-73.96871921841233,"(40.67356545795895, -73.96871921841233)",13829,16,2,48,49
58941252,09/27/2023 09:25:44 PM,09/27/2023 09:56:14 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10459,957 ALDUS STREET,ALDUS STREET,SOUTHERN BOULEVARD,HOE AVENUE,SOUTHERN BOULEVARD,HOE AVENUE,ADDRESS,BRONX,ALDUS STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 09:56:17 PM,02 BRONX,,BRONX,1014419,239183,ONLINE,Unspecified,BRONX,,,,,,,,40.82312614383779,-73.89099560325326,"(40.82312614383779, -73.89099560325326)",10937,8,5,43,24
58945031,09/27/2023 09:24:20 PM,09/27/2023 10:20:03 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11694,114-06 ROCKAWAY BEACH BOULEVARD,ROCKAWAY BEACH BOULEVARD,BEACH  114 STREET,BEACH  115 STREET,BEACH  114 STREET,BEACH  115 STREET,ADDRESS,FAR ROCKAWAY,ROCKAWAY BEACH BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 10:20:07 PM,14 QUEENS,4161667501,QUEENS,1029920,150730,ONLINE,Unspecified,QUEENS,,,,,,,,40.580277445633975,-73.83558848971086,"(40.580277445633975, -73.83558848971086)",20532,51,3,41,58
58937400,09/27/2023 09:22:48 PM,09/27/2023 10:51:49 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11207,285 JEROME STREET,JEROME STREET,LIBERTY AVENUE,GLENMORE AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,ADDRESS,BROOKLYN,JEROME STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 10:51:53 PM,05 BROOKLYN,,BROOKLYN,1015551,185206,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.674969103588104,-73.8871567821362,"(40.674969103588104, -73.8871567821362)",17214,45,2,37,47
58945036,09/27/2023 09:22:28 PM,09/27/2023 09:58:15 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10003,UNION SQUARE PARK,UNION SQUARE PARK,EAST   15 STREET,EAST   16 STREET,EAST   15 STREET,EAST   16 STREET,UNRECOGNIZED,NEW YORK,UNION SQUARE PARK,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/27/2023 09:58:17 PM,05 MANHATTAN,1008450002,MANHATTAN,986904,207395,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73592761709978,-73.99042331539991,"(40.73592761709978, -73.99042331539991)",11724,11,4,50,7
58942554,09/27/2023 09:21:13 PM,09/27/2023 09:53:51 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10467,3434 KNOX PLACE,KNOX PLACE,WEST MOSHOLU PARKWAY NORTH,WEST GUN HILL ROAD,WEST MOSHOLU PARKWAY NORTH,WEST GUN HILL ROAD,ADDRESS,BRONX,KNOX PLACE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,09/27/2023 09:53:56 PM,07 BRONX,,BRONX,1016489,260631,ONLINE,Unspecified,BRONX,,,,,,,,40.88198716445925,-73.88341330080733,"(40.88198716445925, -73.88341330080733)",11605,24,5,40,34
58939998,09/27/2023 09:20:56 PM,09/27/2023 09:34:16 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10029,1760 THIRD AVENUE,THIRD AVENUE,EAST   97 STREET,EAST   98 STREET,EAST   97 STREET,EAST   98 STREET,ADDRESS,NEW YORK,3 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/27/2023 09:34:25 PM,11 MANHATTAN,,MANHATTAN,998471,225694,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.78614262952058,-73.94864628750543,"(40.78614262952058, -73.94864628750543)",12426,7,4,1,14
58941264,09/27/2023 09:18:10 PM,09/27/2023 09:30:35 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,11229,2236 EAST   28 STREET,EAST   28 STREET,AVENUE V,AVENUE W,AVENUE V,AVENUE W,ADDRESS,BROOKLYN,EAST   28 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/27/2023 09:30:39 PM,15 BROOKLYN,,BROOKLYN,1000013,156830,PHONE,Unspecified,BROOKLYN,,,,,,,,40.59712434966674,-73.94323908079933,"(40.59712434966674, -73.94323908079933)",13512,32,2,15,36
58945022,09/27/2023 09:14:14 PM,09/28/2023 01:02:24 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10455,751 EAST  147 STREET,EAST  147 STREET,CONCORD AVENUE,WALES AVENUE,CONCORD AVENUE,WALES AVENUE,ADDRESS,BRONX,EAST  147 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/28/2023 01:02:30 AM,01 BRONX,,BRONX,1009723,234924,ONLINE,Unspecified,BRONX,,,,,,,,40.81145118163981,-73.90797899449959,"(40.81145118163981, -73.90797899449959)",10933,49,5,35,23
